price,ranks,title,no_of_reviews,ratings,author,cover_type,year,genre
2.88,61.0,Flash Cards: Sight Words,"20,825",4.8,Scholastic Teacher Resources,Cards,2021.0,Non Fiction
14.49,62.0,"What Happened to You?: Conversations on Trauma, Resilience, and Healing","12,144",4.7,Oprah Winfrey,Hardcover,2021.0,Non Fiction
5.99,63.0,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),"28,840",4.6,M Prefontaine,Paperback,2021.0,Non Fiction
16.46,64.0,"How to Do the Work: Recognize Your Patterns, Heal from Your Past, and Create Your Self","11,486",4.8,Dr. Nicole LePera,Hardcover,2021.0,Non Fiction
9.31,65.0,Change Sings: A Children's Anthem,"4,710",4.9,Amanda Gorman,Hardcover,2021.0,Non Fiction
16.75,66.0,Think Again: The Power of Knowing What You Don't Know,"12,028",4.6,Adam Grant,Hardcover,2021.0,Non Fiction
13.55,67.0,Keep Sharp: Build a Better Brain at Any Age,"11,033",4.7,Sanjay Gupta M.D.,Hardcover,2021.0,Non Fiction
9.42,68.0,The Screaming Goat (Book & Figure),"30,143",4.7,Running Press ,Paperback,2021.0,Non Fiction
14.95,69.0,The Women of the Bible Speak: The Wisdom of 16 Women and Their Lessons for Today,"12,288",4.8,Shannon Bream,Hardcover,2021.0,Non Fiction
5.99,70.0,The Big Book of Silly Jokes for Kids,"20,572",4.7,Carole P. Roman,Paperback,2021.0,Non Fiction
18.8,71.0,Percy Jackson and the Olympians 5 Book Paperback Boxed Set (w/poster) (Percy Jackson & the Olympians),"36,276",4.9,Rick Riordan,Paperback,2021.0,Fiction
14.57,72.0,The Invisible Life of Addie LaRue,"57,314",4.5,V. E. Schwab,Hardcover,2021.0,Fiction
17.32,73.0,Project Hail Mary: A Novel,"85,206",4.7,Andy Weir,Hardcover,2021.0,Fiction
4.99,74.0,How to Draw 101 Animals (1),"24,653",4.7,Dan Green,Paperback,2021.0,Non Fiction
12.7,75.0,What to Expect When You're Expecting,"29,389",4.8,Heidi Murkoff,Paperback,2021.0,Non Fiction
17.4,76.0,Verity,"163,818",4.6,Colleen Hoover,Paperback,2021.0,Fiction
38.86,77.0,Harry Potter Paperback Box Set (Books 1-7),"91,629",4.9,J. K. Rowling,Paperback,2021.0,Fiction
7.19,78.0,To Kill a Mockingbird,"68,842",4.8,Harper Lee,Paperback,2021.0,Fiction
9.98,79.0,People We Meet on Vacation,"46,725",4.3,Emily Henry,Paperback,2021.0,Fiction
13.55,80.0,The Judge's List: A Novel (The Whistler),"69,642",4.5,John Grisham,Hardcover,2021.0,Non Fiction
18.14,81.0,12 Rules for Life: An Antidote to Chaos,"58,074",4.8,Jordan B. Peterson,Hardcover,2021.0,Non Fiction
11.99,82.0,Man's Search for Meaning,"53,306",4.7,Viktor E. Frankl,Paperback,2021.0,Non Fiction
7.03,83.0,It's Not Easy Being a Bunny (Beginner Books(R)),"16,885",4.8,Marilyn Sadler,Hardcover,2021.0,Fiction
14.29,84.0,The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing,"39,269",4.7,Benjamin Graham,Paperback,2021.0,Non Fiction
10.4,85.0,Ugly Love: A Novel,"82,155",4.7,Colleen Hoover,Paperback,2021.0,Fiction
17.93,86.0,Joshua Weissman: An Unapologetic Cookbook. #1 NEW YORK TIMES BESTSELLER,"13,892",4.9,Joshua Weissman,Hardcover,2021.0,Non Fiction
9.49,87.0,The Outsiders,"30,584",4.8,S. E. Hinton,Paperback,2021.0,Fiction
7.51,88.0,The Power of Now: A Guide to Spiritual Enlightenment,"42,799",4.7,Eckhart Tolle,Paperback,2021.0,Non Fiction
26.47,89.0,"Dr. Seuss's Beginner Book Collection (Cat in the Hat, One Fish Two Fish, Green Eggs and Ham, Hop on Pop, Fox in Socks)","21,311",4.9,Dr. Seuss,Hardcover,2021.0,Non Fiction
16.59,90.0,Magnolia Table,"32,326",4.8,Joanna Gaines,Hardcover,2021.0,Non Fiction
11.94,91.0,The Step-by-Step Instant Pot Cookbook: 100 Simple Recipes for Spectacular Results -- with Photographs of Every Step (Step-by-Step Instant Pot Cookbooks),"30,581",4.7,Jeffrey Eisner,Paperback,2021.0,Non Fiction
12.32,92.0,The Vanishing Half: A Novel,"96,412",4.4,Brit Bennett,Hardcover,2021.0,Fiction
16.53,93.0,A Promised Land,"125,017",4.9,Barack Obama,Hardcover,2021.0,Non Fiction
11.89,94.0,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)","22,169",4.8,Adir Levy,Hardcover,2021.0,Fiction
13.4,95.0,The Wish,"35,292",4.7,Nicholas Sparks,Hardcover,2021.0,Fiction
16.69,96.0,Will,"21,401",4.8,Will Smith,Hardcover,2021.0,Non Fiction
7.49,97.0,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century (Think and Grow Rich Series),"79,872",4.7,Napoleon Hill,Paperback,2021.0,Non Fiction
8.95,98.0,Dragons Love Tacos,"15,753",4.8,Adam Rubin,Hardcover,2021.0,Fiction
7.59,99.0,"The Truth About COVID-19: Exposing The Great Reset, Lockdowns, Vaccine Passports, and the New Normal","7,246",4.8,Doctor Joseph Mercola,Hardcover,2021.0,Non Fiction
13.29,100.0,First Little Readers Parent Pack: Guided Reading Level A: 25 Irresistible Books That Are Just the Right Level for Beginning Readers,"27,332",4.7,Deborah Schecter,Paperback,2021.0,Non Fiction
